is_tv_subscriber,is_movie_package_subscriber,subscription_age,bill_avg,reamining_contract,service_failure_count,download_avg,upload_avg,download_over_limit,churn,is_contract
0,0,1.96,16.0,0.0,0,0.0,0.0,0,1,0
1,0,2.19,0.0,0.0,0,4.0,0.6,0,1,0
1,0,2.06,16.0,0.0,0,7.1,0.5,0,1,0
1,1,3.39,23.0,0.0,0,59.9,1.7,0,1,0
1,1,1.22,0.0,0.0,0,3.1,0.1,0,1,0
1,0,1.64,22.0,0.0,0,2.1,0.1,0,1,0
0,0,1.01,22.0,0.0,0,0.1,0.0,0,1,0
0,0,3.42,24.0,0.0,0,14.7,1.0,0,1,0
0,0,0.37,21.0,0.0,0,0.0,0.0,0,1,0
1,0,5.78,21.0,0.12,0,32.8,1.1,0,0,1
1,1,1.7,21.0,0.0,0,3.1,0.5,0,1,0
1,1,5.78,21.0,0.91,0,22.3,2.5,0,0,1
1,0,5.78,21.0,0.14,0,141.2,10.3,0,0,1
0,0,2.63,24.0,0.0,0,14.4,0.9,0,1,0
1,1,6.12,19.0,1.68,0,45.2,1.6,0,1,1
0,0,3.2,23.0,0.0,2,16.2,0.6,0,1,0
1,0,0.85,16.0,0.0,0,0.0,0.0,0,1,0
1,0,4.12,17.0,0.0,0,118.1,8.3,0,1,0
0,0,0.75,17.0,0.0,0,0.0,0.0,0,1,0
0,0,0.01,2.0,0.0,0,14.5,1.0,0,1,0
1,0,2.32,0.0,0.0,0,2.1,0.2,6,1,0
0,0,1.86,35.5,0.0,0,20.2,1.2,0,1,0
0,0,0.01,2.0,0.01,0,0.0,0.0,0,1,1
0,0,5.09,27.0,0.0,5,5.0,0.5,0,1,0
1,0,2.13,35.5,0.0,2,58.1,9.0,0,1,0
0,0,2.35,21.0,0.0,0,34.1,1.6,0,1,0
0,0,6.08,0.0,0.0,0,0.0,0.0,0,1,0
1,1,5.78,22.0,1.78,0,24.8,1.1,0,0,1
1,1,5.78,22.0,0.09,0,58.7,2.9,0,0,1
0,0,0.64,18.0,0.0,0,0.0,0.0,0,1,0
0,0,1.21,22.0,0.0,0,21.0,1.6,0,1,0
1,0,0.65,23.0,0.0,0,0.0,0.0,0,1,0
1,1,5.78,15.0,1.21,0,10.8,0.9,0,0,1
0,0,0.58,18.0,0.0,5,0.0,0.0,0,1,0
1,0,3.68,20.0,0.0,0,6.3,0.2,0,1,0
1,0,2.72,23.0,0.0,0,8.1,0.4,0,1,0
1,0,0.72,20.0,0.0,0,0.0,0.0,2,1,0
1,0,5.78,20.0,1.12,1,13.2,0.9,0,0,1
0,0,1.31,19.0,0.0,0,14.7,1.0,0,1,0
1,0,4.41,24.0,0.0,0,52.3,3.9,0,1,0
1,0,5.78,20.0,1.1,0,29.7,1.5,0,0,1
0,0,0.71,0.0,0.0,0,0.0,0.0,6,1,0
1,0,4.07,17.0,0.0,0,35.7,6.1,0,1,0
1,1,5.78,17.0,1.83,0,41.4,3.2,0,0,1
1,0,5.78,33.0,0.0,0,3.9,0.4,0,0,0
1,1,3.64,21.0,0.0,0,25.5,0.8,0,1,0
1,0,5.78,21.0,0.23,0,99.4,9.6,0,0,1
1,0,2.36,0.0,0.0,0,1.9,0.5,6,1,0
0,0,0.28,23.0,0.0,0,0.0,0.0,0,1,0
1,0,0.92,0.0,0.0,0,0.0,0.0,3,1,0
1,1,6.5,11.0,0.52,0,13.2,2.3,0,1,1
1,1,5.78,28.0,0.0,0,41.3,2.5,0,0,0
0,0,1.85,20.0,0.0,2,33.5,1.7,0,1,0
1,0,5.78,21.0,0.17,0,102.3,6.6,0,0,1
1,0,4.96,21.0,0.0,0,30.8,1.6,0,1,0
1,1,3.83,21.0,0.0,0,67.5,5.4,0,1,0
1,1,5.78,12.0,0.12,0,12.0,3.7,0,0,1
0,0,0.64,19.0,0.0,0,0.0,0.0,0,1,0
1,0,5.78,12.0,0.91,1,67.5,4.7,0,0,1
1,1,5.78,21.0,0.36,1,106.7,8.6,0,0,1
0,0,1.63,0.0,0.0,0,0.0,0.0,0,1,0
1,1,5.78,15.0,1.32,0,42.8,2.3,0,0,1
1,0,2.22,0.0,0.0,0,0.0,0.0,0,1,0
1,0,0.78,21.0,0.0,0,0.0,0.0,0,1,0
1,0,5.78,28.0,1.02,0,81.2,6.3,0,0,1
1,1,1.27,0.0,0.0,0,2.4,0.1,0,1,0
1,1,3.45,24.0,0.0,0,18.1,3.8,0,1,0
1,1,5.78,20.0,0.44,0,102.0,8.1,0,0,1
1,0,0.96,22.0,0.0,1,0.0,0.0,0,1,0
1,0,4.45,17.0,0.0,2,33.2,3.0,0,1,0
0,0,1.63,18.0,0.0,0,3.9,0.4,0,1,0
1,1,4.1,19.0,0.0,0,16.3,0.9,0,1,0
1,0,1.0,32.0,0.0,0,0.0,0.0,0,1,0
0,0,3.62,10.0,0.0,0,1.3,0.1,2,1,0
1,0,5.77,28.0,0.96,0,62.6,11.25,0,0,1
0,0,1.98,0.0,0.0,0,0.0,0.0,0,1,0
1,0,1.97,23.0,0.0,1,20.3,0.9,0,1,0
0,0,0.44,0.0,0.0,0,0.0,0.0,0,1,0
1,1,5.77,35.5,0.23,0,70.4,5.6,0,0,1
1,0,5.77,20.0,1.02,0,82.7,4.1,0,0,1
0,0,1.63,18.0,0.0,0,1.9,0.1,0,1,0
1,0,2.74,16.0,0.0,0,21.8,1.4,0,1,0
0,0,1.2,19.0,0.0,0,15.2,1.5,1,1,0
1,1,6.62,24.0,0.47,0,41.7,6.4,0,1,1
0,0,0.75,19.0,0.0,0,0.0,0.0,0,1,0
1,0,4.91,33.0,0.0,0,69.8,5.2,0,1,0
0,0,0.51,21.0,0.0,0,0.0,0.0,0,1,0
1,0,0.53,0.0,0.0,2,0.0,0.0,3,1,0
1,0,2.07,24.0,0.0,0,7.8,6.5,0,1,0
0,0,1.32,18.0,0.0,0,13.3,0.7,0,1,0
1,1,1.87,10.0,0.0,0,0.0,0.0,0,1,0
1,0,1.97,23.0,0.0,1,35.2,5.9,0,1,0
1,1,5.77,25.0,0.06,0,42.2,4.9,0,0,1
1,0,4.81,25.0,0.0,0,20.0,1.5,0,1,0
1,0,1.98,0.0,0.0,1,21.4,0.9,4,1,0
0,0,4.08,5.0,0.0,1,46.9,4.0,0,1,0
0,0,3.45,24.0,0.0,0,42.4,1.7,0,1,0
1,0,0.63,19.0,0.0,0,0.0,0.0,0,1,0
0,0,2.39,29.0,0.0,1,94.2,7.5,0,1,0
1,0,5.77,18.0,0.0,2,128.9,11.1,0,0,0
1,1,6.59,35.5,0.0,0,59.8,4.0,0,1,0
0,0,0.8,18.0,0.0,0,0.0,0.0,0,1,0
0,0,2.99,1.0,0.0,0,0.0,0.0,0,1,0
1,0,0.01,4.0,0.0,0,0.0,0.0,0,1,0
1,0,1.29,3.0,0.0,0,0.0,0.0,0,1,0
1,1,5.77,12.0,0.64,0,56.0,8.2,0,0,1
1,0,2.08,21.0,0.0,0,9.6,0.6,0,1,0
0,0,2.03,20.0,0.0,0,21.0,1.7,0,1,0
0,0,1.24,23.0,0.0,0,9.5,0.7,0,1,0
1,0,2.02,0.0,0.0,0,13.3,1.3,1,1,0
1,0,1.98,19.0,0.0,0,42.4,3.7,0,1,0
0,0,0.71,22.0,0.0,1,0.0,0.0,0,1,0
1,0,1.13,19.0,0.0,2,0.0,0.0,0,1,0
1,0,0.84,16.0,0.0,0,0.0,0.0,0,1,0
1,0,2.89,22.0,0.0,0,11.5,1.8,0,1,0
0,0,2.3,9.0,0.0,2,13.3,0.6,0,1,0
0,0,0.63,32.0,0.0,0,0.0,0.0,0,1,0
1,0,3.63,13.0,0.0,0,17.4,1.1,7,1,0
1,0,2.13,0.0,0.0,2,8.0,1.4,5,1,0
1,1,5.77,20.0,1.26,0,129.9,3.8,0,0,1
1,0,2.09,0.0,0.0,2,11.0,2.2,1,1,0
1,0,1.97,0.0,0.0,0,10.3,0.6,0,1,0
1,1,5.77,21.0,1.73,0,141.2,11.25,0,0,1
1,0,0.74,24.0,0.0,0,0.0,0.0,0,1,0
1,0,5.77,24.0,0.0,0,99.6,11.0,0,0,0
1,1,5.77,16.0,0.57,1,6.3,0.6,0,0,1
1,0,2.6,15.0,0.0,1,63.9,4.5,0,1,0
1,0,2.0,15.0,0.0,1,32.7,4.3,0,1,0
1,0,0.3,22.0,0.0,0,0.0,0.0,0,1,0
0,0,4.04,32.0,0.0,2,26.6,2.5,0,1,0
1,1,2.17,10.0,0.0,0,6.8,0.2,0,1,0
1,0,5.24,17.0,0.0,0,0.0,0.0,0,1,0
1,0,0.82,24.0,0.0,0,0.0,0.0,0,1,0
1,0,2.68,28.0,0.0,0,22.7,1.9,4,1,0
1,0,1.16,19.0,0.0,0,7.5,0.4,0,1,0
1,1,5.77,18.0,1.82,2,8.7,3.6,0,0,1
1,0,0.78,0.0,0.0,0,0.0,0.0,0,1,0
1,0,5.77,21.0,0.21,0,53.5,2.6,0,0,1
1,0,2.17,21.0,0.0,0,8.2,0.5,0,1,0
0,0,1.53,21.0,0.0,2,13.8,2.8,0,1,0
1,0,2.13,0.0,0.0,1,3.2,0.5,7,1,0
1,1,5.77,20.0,0.0,0,43.5,3.3,0,0,0
1,0,2.33,11.0,0.0,0,23.2,1.2,0,1,0
1,0,2.06,23.0,0.0,0,1.9,0.3,0,1,0
1,0,1.49,24.0,0.0,0,13.8,0.9,0,1,0
1,0,3.57,23.0,0.0,0,73.2,3.8,0,1,0
0,0,0.63,19.0,0.0,0,0.0,0.0,0,1,0
0,0,0.81,35.5,0.0,2,0.0,0.0,0,1,0
0,0,0.5,20.0,0.0,3,0.0,0.0,0,1,0
1,1,3.04,10.0,0.0,0,2.2,0.5,7,1,0
0,0,1.37,22.0,0.0,0,28.5,2.1,0,1,0
1,0,1.97,23.0,0.0,0,1.1,0.9,0,1,0
1,1,5.77,25.0,0.1,0,12.7,1.6,0,0,1
1,0,1.76,0.0,0.0,0,26.2,5.5,2,1,0
1,0,5.77,18.0,0.3,0,37.6,2.6,0,0,1
0,0,2.59,24.0,0.0,0,21.3,1.8,0,1,0
1,0,5.76,32.0,0.0,0,88.4,3.6,0,0,0
0,0,1.15,18.0,0.0,0,6.5,0.3,0,1,0
1,1,1.61,0.0,0.0,0,5.8,0.4,0,1,0
0,0,1.23,24.0,0.0,0,13.6,0.6,0,1,0
1,0,1.99,21.0,0.0,0,4.3,0.2,0,1,0
1,1,5.76,15.0,1.59,0,95.8,4.4,0,0,1
1,1,5.76,9.0,1.09,2,99.8,8.9,0,0,1
1,1,5.76,10.0,1.07,1,33.8,2.2,0,0,1
1,1,5.76,10.0,1.38,0,90.9,4.2,0,0,1
1,0,0.24,17.0,0.0,0,0.0,0.0,0,1,0
0,0,2.71,24.0,0.0,0,7.8,1.4,0,1,0
0,0,3.79,26.0,0.0,0,41.2,1.4,0,1,0
0,0,1.75,35.0,0.0,0,93.6,6.1,0,1,0
0,0,1.16,0.0,0.0,2,9.7,0.8,6,1,0
1,0,1.91,21.0,0.0,0,14.2,0.9,0,1,0
0,0,0.96,22.0,0.0,0,2.6,0.3,0,1,0
1,0,5.76,28.0,2.51,0,104.2,8.9,0,0,1
1,0,1.48,23.0,0.0,0,11.5,0.8,0,1,0
1,1,5.76,21.0,0.13,0,8.5,0.4,0,0,1
1,0,2.88,21.0,0.0,0,13.2,0.7,0,1,0
0,0,0.6,22.0,0.0,0,0.0,0.0,0,1,0
1,1,4.88,16.0,0.0,0,0.0,0.0,0,1,0
0,0,2.52,24.0,0.0,0,20.2,1.7,0,1,0
1,0,2.09,21.0,0.0,0,0.4,0.0,0,1,0
0,0,0.53,0.0,0.0,0,0.0,0.0,5,1,0
0,0,2.16,15.0,0.0,0,0.9,0.1,0,1,0
1,0,2.49,9.0,0.0,0,2.8,0.4,6,1,0
1,0,5.76,24.0,0.0,0,56.0,2.7,0,0,0
0,0,1.44,17.0,0.0,0,8.6,0.6,0,1,0
0,0,3.32,14.0,0.0,0,0.5,0.0,0,1,0
1,0,1.04,15.0,0.0,0,0.0,0.0,0,1,0
1,1,5.76,15.0,1.27,1,106.2,9.9,0,0,1
0,0,1.87,17.0,0.0,0,1.3,0.1,0,1,0
0,0,1.88,0.0,0.0,0,3.4,0.8,7,1,0
0,0,1.04,19.0,0.0,0,0.0,0.0,0,1,0
0,0,2.82,24.0,0.0,0,4.7,0.3,0,1,0
1,0,5.76,21.0,0.38,2,103.4,5.1,0,0,1
0,0,1.17,21.0,0.0,0,5.6,0.4,0,1,0
1,1,5.76,35.5,1.26,1,108.5,9.8,0,0,1
0,0,1.12,18.0,0.0,0,8.8,0.4,0,1,0
1,0,3.98,24.0,0.0,0,35.7,1.0,0,1,0
1,0,2.36,18.0,0.0,0,1.4,0.1,0,1,0
0,0,5.76,24.0,0.0,0,34.0,1.5,0,0,0
1,0,0.94,22.0,0.0,0,9.3,0.6,0,1,0
1,0,1.33,0.0,0.0,1,6.1,0.6,6,1,0
1,0,1.6,24.0,0.0,0,2.2,0.5,0,1,0
1,1,5.76,28.0,1.92,0,78.2,5.3,0,0,1
1,0,1.33,21.0,0.0,1,6.8,0.3,0,1,0
1,0,5.76,25.0,0.13,0,53.4,5.3,0,0,1
0,0,2.67,18.0,0.0,0,14.7,0.7,0,1,0
0,0,0.13,0.0,0.0,1,0.0,0.0,2,1,0
1,1,0.56,22.0,0.0,0,0.0,0.0,0,1,0
1,0,2.24,11.0,0.0,1,37.0,1.8,0,1,0
0,0,0.62,19.0,0.0,0,0.0,0.0,0,1,0
1,1,0.56,18.0,0.0,0,0.0,0.0,0,1,0
1,1,5.76,21.0,0.25,0,41.1,2.0,0,0,1
1,1,0.48,0.0,0.0,0,0.0,0.0,0,1,0
1,1,2.2,12.0,0.0,1,18.0,1.6,0,1,0
1,0,2.0,21.0,0.0,0,22.2,2.1,0,1,0
1,1,5.76,24.0,1.87,0,25.9,2.3,0,0,1
1,0,2.06,0.0,0.0,0,0.0,0.0,0,1,0
1,0,0.96,29.0,0.0,0,3.6,0.5,0,1,0
0,0,2.01,16.0,0.0,0,0.0,0.0,0,1,0
1,1,5.76,15.0,1.16,0,60.3,3.5,0,0,1
0,0,1.98,0.0,0.0,0,1.2,0.1,1,1,0
1,0,3.5,24.0,0.0,1,31.6,1.2,0,1,0
0,0,1.82,21.0,0.0,0,4.7,0.2,0,1,0
1,0,1.67,0.0,0.0,1,15.9,0.9,2,1,0
1,0,1.46,35.5,0.0,4,27.1,2.3,0,1,0
1,0,5.76,21.0,0.48,1,21.3,1.2,0,0,1
1,0,5.76,21.0,0.27,0,121.4,7.6,0,0,1
1,1,5.76,30.0,1.84,0,60.1,2.6,0,0,1
1,1,0.82,12.0,0.0,0,0.0,0.0,0,1,0
1,0,3.41,23.0,0.0,0,21.2,1.9,0,1,0
0,0,1.78,35.5,0.0,0,40.7,1.9,0,1,0
0,0,0.62,18.0,0.0,0,0.0,0.0,0,1,0
1,0,6.13,20.0,0.81,0,47.6,2.4,0,1,1
1,0,5.75,22.0,1.01,0,129.9,9.4,0,0,1
0,0,3.27,24.0,0.0,0,15.1,1.1,0,1,0
1,1,5.75,10.0,1.12,0,20.0,1.3,0,0,1
0,0,0.73,17.0,0.0,0,0.0,0.0,0,1,0
1,0,5.75,22.0,0.0,0,80.7,6.9,0,1,0
1,1,5.49,24.0,0.0,0,86.3,8.5,0,1,0
1,0,3.61,32.0,0.0,0,141.2,11.25,0,1,0
1,0,2.98,16.0,0.0,0,30.0,2.3,0,1,0
1,0,2.01,0.0,0.0,0,1.9,0.3,3,1,0
0,0,1.45,23.0,0.0,0,24.3,1.2,0,1,0
0,0,2.87,24.0,0.0,1,35.0,1.5,0,1,0
1,0,0.61,0.0,0.0,0,0.0,0.0,1,1,0
1,1,5.75,20.0,0.99,1,38.8,3.3,0,0,1
1,0,2.01,17.0,0.0,0,6.7,0.5,0,1,0
0,0,2.12,15.0,0.0,1,14.0,1.7,0,1,0
0,0,1.55,23.0,0.0,1,21.3,2.5,0,1,0
0,0,1.95,19.0,0.0,0,12.8,0.8,0,1,0
1,0,5.75,22.0,1.15,1,50.3,2.4,0,0,1
0,0,1.11,19.0,0.0,0,0.0,0.0,0,1,0
1,1,5.75,12.0,0.4,1,14.8,1.9,0,0,1
0,0,1.41,18.0,0.0,0,4.1,0.2,0,1,0
1,1,5.75,12.0,0.47,0,31.2,5.8,0,0,1
1,0,4.73,33.0,0.0,0,20.4,1.1,0,1,0
0,0,1.97,0.0,0.0,3,6.3,0.4,0,1,0
1,0,0.61,19.0,0.0,0,0.0,0.0,0,1,0
1,1,5.75,15.0,1.26,0,141.2,11.25,0,0,1
1,1,5.75,27.0,1.68,0,31.2,3.0,0,0,1
1,1,2.01,21.0,0.0,1,23.8,1.7,0,1,0
1,0,4.06,32.0,0.0,0,14.1,1.7,0,1,0
1,1,5.75,21.0,0.13,0,64.2,3.6,0,0,1
1,0,0.79,23.0,0.0,0,0.0,0.0,0,1,0
1,0,5.75,22.0,0.72,0,24.1,2.0,0,0,1
1,0,0.61,19.0,0.0,1,0.0,0.0,0,1,0
1,1,5.75,24.0,1.15,0,141.2,11.25,0,0,1
1,0,2.38,0.0,0.0,0,0.0,0.0,0,1,0
1,0,1.17,19.0,0.0,1,72.2,5.8,0,1,0
1,1,5.75,21.0,0.4,0,6.1,0.3,0,0,1
1,0,2.45,13.0,0.0,1,31.1,2.9,0,1,0
1,0,5.75,25.0,0.23,0,40.6,2.2,0,0,1
1,1,2.36,22.0,0.0,0,13.0,1.6,0,1,0
1,0,4.87,21.0,0.0,4,11.6,1.0,0,1,0
0,0,1.41,15.0,0.0,0,25.8,0.9,0,1,0
0,0,2.08,20.0,0.0,0,4.2,0.4,0,1,0
1,0,2.1,22.0,0.0,0,18.0,1.2,0,1,0
1,1,0.59,22.0,0.0,1,0.0,0.0,0,1,0
1,1,0.72,18.0,0.0,1,0.0,0.0,0,1,0
1,1,0.3,0.0,0.0,0,0.0,0.0,3,1,0
0,0,5.64,16.0,0.0,0,14.1,1.0,0,1,0
0,0,1.98,0.0,0.0,0,1.8,0.4,4,1,0
1,0,1.64,20.0,0.0,0,10.6,2.2,0,1,0
1,0,5.75,22.0,0.89,0,28.8,1.8,0,0,1
0,0,0.84,35.5,0.0,1,0.0,0.0,0,1,0
0,0,0.03,10.0,0.0,0,0.0,0.0,0,1,0
1,0,2.54,23.0,0.0,0,1.8,0.2,0,1,0
0,0,5.65,24.0,0.0,0,42.3,7.8,0,1,0
0,0,1.61,21.0,0.0,1,7.0,0.4,0,1,0
1,0,2.35,31.0,0.0,0,28.5,1.6,0,1,0
1,1,5.75,16.0,1.86,0,45.2,3.2,0,0,1
0,0,1.9,21.0,0.0,0,8.9,1.0,0,1,0
1,0,2.21,23.0,0.0,0,8.2,0.8,0,1,0
1,1,5.75,10.0,1.17,0,83.8,4.0,0,0,1
1,0,5.75,22.0,0.7,0,20.5,1.9,0,0,1
1,1,5.75,21.0,0.44,3,12.7,1.4,0,0,1
1,0,2.19,21.0,0.0,0,108.4,11.25,0,1,0
1,0,2.05,0.0,0.0,0,13.7,1.9,7,1,0
0,0,0.72,17.0,0.0,0,0.0,0.0,0,1,0
1,0,3.56,16.0,0.0,0,42.8,5.0,0,1,0
1,0,4.64,11.0,0.0,0,48.7,2.4,0,1,0
0,0,0.5,0.0,0.0,0,0.0,0.0,6,1,0
1,0,0.99,18.0,0.0,0,1.2,0.1,0,1,0
1,1,5.75,21.0,0.41,3,64.8,5.3,0,0,1
0,0,3.39,25.0,0.0,0,19.4,2.6,0,1,0
0,0,2.32,17.0,0.0,0,0.8,0.1,0,1,0
0,0,1.04,15.0,0.0,0,5.0,0.4,0,1,0
1,0,0.75,0.0,0.0,0,0.0,0.0,0,1,0
1,1,3.24,23.0,0.0,0,3.9,0.4,0,1,0
1,0,3.95,22.0,0.0,0,41.7,2.5,0,1,0
1,1,0.61,0.0,0.0,0,0.0,0.0,3,1,0
1,1,5.75,10.0,1.12,0,44.9,4.5,0,0,1
0,0,0.0,1.0,0.0,0,0.0,0.0,0,1,0
1,1,5.75,15.0,1.13,1,141.2,11.1,0,0,1
1,0,5.75,21.0,0.51,0,22.4,1.4,0,0,1
1,0,2.18,0.0,0.0,0,0.0,0.0,0,1,0
1,0,3.0,23.0,0.0,0,4.8,0.4,0,1,0
1,1,4.02,10.0,0.0,0,1.9,0.4,5,1,0
1,1,5.75,21.0,1.92,0,46.9,5.2,0,0,1
0,0,1.93,22.0,0.0,0,13.0,0.4,0,1,0
1,1,2.74,18.0,0.0,0,17.7,3.6,0,1,0
0,0,3.5,24.0,0.0,0,27.2,1.5,0,1,0
1,1,5.75,15.0,1.32,0,45.1,7.9,0,0,1
0,0,2.06,2.0,0.0,0,0.0,0.0,0,1,0
1,1,5.75,25.0,0.17,0,23.6,3.5,0,0,1
1,1,5.75,10.0,1.41,0,31.2,2.8,0,0,1
1,0,5.1,19.0,0.0,0,41.3,3.2,0,1,0
1,0,1.35,24.0,0.0,0,3.9,0.3,0,1,0
1,0,5.68,21.0,0.0,0,22.5,1.4,0,1,0
0,0,0.19,18.0,0.0,1,0.0,0.0,0,1,0
1,1,1.47,20.0,0.0,0,15.1,1.3,0,1,0
1,0,2.9,25.0,0.0,0,17.2,4.4,0,1,0
0,0,1.62,24.0,0.0,0,9.4,1.5,0,1,0
0,0,2.35,35.0,0.0,0,45.0,3.0,0,1,0
1,1,2.32,21.0,0.0,0,20.7,1.6,0,1,0
0,0,5.09,24.0,0.0,0,26.0,1.9,0,1,0
1,1,1.02,20.0,0.0,0,0.0,0.0,0,1,0
0,0,1.35,18.0,0.0,0,6.0,1.0,0,1,0
1,0,2.73,24.0,0.0,0,8.1,0.3,2,1,0
1,0,5.74,21.0,0.42,0,131.4,9.0,0,0,1
0,0,2.15,35.5,0.0,0,32.9,2.0,0,1,0
1,0,3.34,24.0,0.0,0,28.1,0.9,0,1,0
1,0,1.82,16.0,0.0,0,19.9,1.0,0,1,0
1,1,5.74,12.0,0.5,0,18.3,1.3,0,0,1
1,1,5.74,10.0,1.2,0,77.0,2.5,0,0,1
1,0,1.98,35.0,0.0,0,31.7,3.4,0,1,0
0,0,2.1,22.0,0.0,0,9.3,1.2,0,1,0
1,0,0.44,0.0,0.0,0,0.0,0.0,1,1,0
1,1,5.74,19.0,1.85,0,9.3,1.6,0,0,1
1,0,2.9,19.0,0.0,0,29.8,1.1,0,1,0
0,0,0.86,23.0,0.0,0,0.0,0.0,0,1,0
1,0,0.01,12.0,0.01,0,0.0,0.0,0,1,1
0,0,0.6,0.0,0.0,0,0.0,0.0,0,1,0
1,1,5.74,15.0,1.13,0,141.2,7.5,0,0,1
1,0,2.35,0.0,0.0,1,2.1,0.3,7,1,0
1,1,5.74,12.0,0.35,0,67.7,5.1,0,0,1
1,1,5.74,35.5,0.59,0,115.0,6.6,0,0,1
1,1,5.3,35.5,0.0,2,81.8,6.6,0,1,0
0,0,0.97,0.0,0.0,0,0.0,0.0,0,1,0
0,0,0.97,16.0,0.0,0,4.0,0.2,0,1,0
1,1,4.68,22.0,0.0,0,86.9,7.9,0,1,0
1,1,0.68,22.0,0.0,0,0.0,0.0,0,1,0
0,0,1.1,22.0,0.0,0,27.9,1.6,0,1,0
0,0,3.18,26.0,0.0,0,0.8,0.0,0,1,0
1,0,4.32,16.0,0.0,0,7.6,0.4,0,1,0
1,0,4.94,21.0,0.0,0,17.5,0.8,0,1,0
1,0,1.2,0.0,0.0,0,21.0,2.3,5,1,0
0,0,0.6,19.0,0.0,3,0.0,0.0,0,1,0
0,0,0.67,35.5,0.0,2,0.0,0.0,0,1,0
1,0,2.29,13.0,0.0,0,40.1,6.3,3,1,0
0,0,0.09,13.0,0.0,0,0.0,0.0,0,1,0
1,0,3.85,32.0,0.0,0,76.5,6.0,0,1,0
1,1,4.2,32.0,0.0,0,25.6,1.2,0,1,0
0,0,4.53,27.0,0.0,0,31.8,4.8,0,1,0
0,0,0.91,21.0,0.0,0,0.4,0.1,0,1,0
0,0,3.97,20.0,0.0,0,9.4,0.5,0,1,0
1,0,2.0,22.0,0.0,0,9.6,1.0,0,1,0
0,0,0.08,0.0,0.0,0,0.0,0.0,1,1,0
0,0,1.33,21.0,0.0,0,20.3,2.2,0,1,0
1,0,1.42,18.0,0.0,0,0.0,0.0,0,1,0
1,1,5.74,16.0,1.7,0,141.2,11.25,0,0,1
1,0,5.74,21.0,0.18,0,68.2,2.7,0,0,1
1,1,5.74,28.0,0.59,0,74.6,4.8,0,0,1
0,0,0.57,35.5,0.0,1,0.0,0.0,0,1,0
1,0,2.22,0.0,0.0,3,11.7,1.4,1,1,0
1,0,5.74,21.0,0.42,1,68.5,6.9,0,0,1
1,0,2.88,25.0,0.0,0,36.7,11.25,0,1,0
0,0,0.67,21.0,0.0,0,0.0,0.0,0,1,0
1,0,5.14,25.0,0.0,0,27.1,2.8,0,1,0
1,0,2.01,0.0,0.0,0,14.1,0.7,2,1,0
1,0,4.3,18.0,0.0,0,3.1,0.2,0,1,0
0,0,1.35,22.0,0.0,0,14.3,1.2,0,1,0
0,0,1.69,18.0,0.0,0,4.6,0.3,0,1,0
0,0,0.32,18.0,0.0,0,0.0,0.0,0,1,0
0,0,1.07,22.0,0.0,0,0.0,0.0,0,1,0
0,0,1.96,22.0,0.0,0,1.2,0.0,0,1,0
1,0,0.67,19.0,0.0,0,0.0,0.0,0,1,0
1,0,5.74,12.0,0.0,0,2.8,0.4,4,0,0
0,0,0.52,21.0,0.0,0,0.0,0.0,0,1,0
1,1,5.74,10.0,1.3,1,0.2,0.0,0,0,1
1,0,1.98,0.0,0.0,0,12.9,1.1,0,1,0
1,0,5.74,21.0,0.12,0,77.2,4.1,0,0,1
0,0,0.48,19.0,0.0,0,0.0,0.0,0,1,0
0,0,1.34,22.0,0.0,0,21.7,2.0,0,1,0
0,0,3.85,35.5,0.0,2,141.2,11.25,0,1,0
1,1,5.74,15.0,1.42,0,22.1,1.0,0,0,1
1,0,4.48,30.0,0.0,1,36.7,1.8,0,1,0
1,0,2.76,35.5,0.0,0,32.2,4.2,0,1,0
1,1,5.74,15.0,1.09,0,98.8,5.7,0,0,1
1,0,5.79,25.0,0.0,3,100.0,11.25,0,1,0
1,1,5.74,21.0,0.23,0,50.4,3.7,0,0,1
0,0,0.01,2.0,0.0,0,0.0,0.0,0,1,0
1,1,5.74,21.0,0.47,0,3.1,0.6,0,0,1
1,1,5.74,12.0,0.32,0,81.1,3.2,0,0,1
1,1,5.74,21.0,0.46,0,61.3,3.6,0,0,1
0,0,1.02,18.0,0.0,0,0.0,0.0,0,1,0
1,0,0.89,17.0,0.0,0,0.0,0.0,0,1,0
1,0,3.15,24.0,0.0,0,21.3,4.1,0,1,0
1,1,6.29,10.0,0.63,0,28.8,5.2,0,1,1
0,0,2.0,0.0,0.0,0,0.0,0.0,0,1,0
1,0,1.34,19.0,0.0,0,0.0,0.0,0,1,0
1,0,0.01,3.0,0.01,0,0.0,0.0,0,1,1
0,0,1.94,18.0,0.0,0,57.9,3.2,0,1,0
1,1,0.48,19.0,0.0,0,0.0,0.0,0,1,0
0,0,6.13,18.0,0.0,0,7.5,4.2,0,1,0
1,0,0.71,0.0,0.0,0,0.0,0.0,0,1,0
1,0,4.7,17.0,0.0,0,21.3,0.9,0,1,0
1,0,0.59,21.0,0.0,0,0.0,0.0,0,1,0
1,0,3.1,26.0,0.0,0,34.4,2.4,0,1,0
0,0,1.93,17.0,0.0,0,5.0,0.2,0,1,0
1,1,4.45,33.0,0.0,0,82.8,2.6,0,1,0
1,1,5.73,21.0,0.3,0,20.8,1.1,0,0,1
1,0,0.74,24.0,0.0,0,0.0,0.0,0,1,0
1,1,5.73,18.0,1.83,0,83.1,11.25,0,0,1
1,1,1.97,0.0,0.0,0,0.0,0.0,0,1,0
